73	-0.4401	-1.1234	-0.3416	-0.7817	-0.3523	-0.9824	-0.315	-0.6674	-0.1975	-0.8395	-0.321	-0.5186	99.813	73.1399			
74	-0.4532	-1.1845	-0.3656	-0.8188	-0.4172	-1.0603	-0.3215	-0.7387	-0.2104	-0.9009	-0.3453	-0.5557	99.8158	73.1438			
75	-0.5295	-1.2757	-0.373	-0.9026	-0.4319	-1.1299	-0.349	-0.7809	-0.2675	-0.9696	-0.3511	-0.6186	99.814	73.1438			
76	-0.5471	-1.3571	-0.405	-0.952	-0.4735	-1.2124	-0.3695	-0.8429	-0.2804	-1.0309	-0.3753	-0.6557	99.8161	73.1438			
77	-0.5155	-1.3421	-0.4133	-0.9287	-0.3621	-1.1437	-0.3908	-0.7529	-0.179	-0.9549	-0.388	-0.567	99.8135	73.3044			
78	-0.3988	-1.1952	-0.3981	-0.797	-0.2825	-0.9962	-0.3568	-0.6394	-0.1155	-0.8555	-0.3701	-0.4855	99.8097	73.2483			
79	-0.3901	-1.1545	-0.3821	-0.7722	-0.2556	-0.9834	-0.3639	-0.6195	-0.136	-0.8515	-0.3578	-0.4938	99.81	73.1961			
80	-0.3901	-1.1545	-0.3821	-0.7722	-0.2788	-0.9788	-0.35	-0.6288	-0.1328	-0.8362	-0.3518	-0.4845	99.8109	73.1922			
81	-0.3857	-1.1341	-0.3742	-0.7599	-0.2752	-0.9614	-0.3431	-0.6183	-0.109	-0.8248	-0.358	-0.467	99.8108	73.2522			
82	-0.3585	-1.1394	-0.3904	-0.7489	-0.2788	-0.9788	-0.35	-0.6288	-0.1328	-0.8362	-0.3518	-0.4845	99.8119	73.1361			
83	-0.4217	-1.1695	-0.3739	-0.7955	-0.3094	-1.009	-0.3498	-0.6592	-0.1392	-0.8669	-0.3639	-0.5031	99.8119	73.2561			
84	-0.426	-1.1899	-0.3819	-0.8079	-0.3401	-1.0393	-0.3496	-0.6897	-0.1629	-0.8782	-0.3577	-0.5206	99.8141	73.1961			
85	-0.462	-1.2253	-0.3816	-0.8436	-0.3474	-1.0741	-0.3633	-0.7107	-0.1931	-0.9202	-0.3636	-0.5567	99.8131	73.2			
86	-0.5023	-1.281	-0.3893	-0.8916	-0.4086	-1.1345	-0.363	-0.7716	-0.2233	-0.9622	-0.3695	-0.5928	99.8152	73.2			
87	-0.5155	-1.3421	-0.4133	-0.9287	-0.4196	-1.1868	-0.3836	-0.8032	-0.2329	-1.0082	-0.3877	-0.6206	99.8152	73.2			
88	-0.5155	-1.3421	-0.4133	-0.9287	-0.389	-1.1565	-0.3838	-0.7728	-0.1585	-0.9589	-0.4002	-0.5587	99.8154	73.3643			
89	-0.3673	-1.1802	-0.4064	-0.7737	-0.2286	-0.9706	-0.371	-0.5996	-0.0648	-0.8175	-0.3764	-0.4412	99.8101	73.3005			
90	-0.3541	-1.1191	-0.3824	-0.7365	-0.2715	-0.944	-0.3362	-0.6077	-0.0821	-0.7982	-0.3581	-0.4402	99.8118	73.2483			
91	-0.3497	-1.0987	-0.3744	-0.7242	-0.2446	-0.9311	-0.3433	-0.5879	-0.0756	-0.7675	-0.346	-0.4216	99.8134	73.2445			
92	-0.3094	-1.043	-0.3667	-0.6761	-0.2336	-0.8789	-0.3227	-0.5562	-0.066	-0.7215	-0.3278	-0.3938	99.8132	73.1845			
93	-0.3366	-1.0376	-0.3505	-0.6871	-0.2336	-0.8789	-0.3227	-0.5562	-0.0692	-0.7368	-0.3338	-0.4031	99.8121	73.2483			
94	-0.3726	-1.073	-0.3502	-0.7227	-0.2911	-0.922	-0.3154	-0.6065	-0.0962	-0.7635	-0.3337	-0.4299	99.8141	73.2483			
95	-0.4085	-1.1084	-0.3499	-0.7584	-0.2984	-0.9568	-0.3292	-0.6276	-0.1026	-0.7942	-0.3458	-0.4484	99.8143	73.3083			
96	-0.4489	-1.1642	-0.3576	-0.8065	-0.3597	-1.0172	-0.3288	-0.6884	-0.1565	-0.8475	-0.3456	-0.5021	99.8152	73.2522			
97	-0.4892	-1.2199	-0.3653	-0.8545	-0.3707	-1.0695	-0.3494	-0.7201	-0.1899	-0.9049	-0.3575	-0.5474	99.8142	73.2561			
98	-0.462	-1.2253	-0.3816	-0.8436	-0.3437	-1.0567	-0.3565	-0.7002	-0.1155	-0.8555	-0.3701	-0.4855	99.8167	73.3604			
99	-0.3182	-1.0837	-0.3827	-0.7009	-0.214	-0.9009	-0.3435	-0.5574	-0.0282	-0.7448	-0.3584	-0.3865	99.8121	73.3005			
100	-0.3094	-1.043	-0.3667	-0.6761	-0.2336	-0.8789	-0.3227	-0.5562	-0.025	-0.7295	-0.3523	-0.3773	99.8129	73.3044			
101	-0.3366	-1.0376	-0.3505	-0.6871	-0.2336	-0.8789	-0.3227	-0.5562	-0.0455	-0.7255	-0.34	-0.3855	99.8132	73.3044			
102	-0.305	-1.0226	-0.3587	-0.6638	-0.2299	-0.8615	-0.3158	-0.5457	-0.0423	-0.7101	-0.334	-0.3762	99.8131	73.2445			
103	-0.3682	-1.0526	-0.3422	-0.7104	-0.2372	-0.8963	-0.3295	-0.5668	-0.0487	-0.7408	-0.3461	-0.3948	99.8134	73.3643			
104	-0.3813	-1.1137	-0.3662	-0.7475	-0.2984	-0.9568	-0.3292	-0.6276	-0.1026	-0.7942	-0.3458	-0.4484	99.8141	73.2483			
105	-0.4217	-1.1695	-0.3739	-0.7955	-0.3364	-1.0218	-0.3427	-0.6791	-0.1123	-0.8402	-0.364	-0.4763	99.8163	73.3083			
106	-0.4348	-1.2306	-0.3978	-0.8326	-0.3743	-1.0869	-0.3563	-0.7306	-0.1456	-0.8975	-0.376	-0.5216	99.8173	73.2522			
